waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
15,1.8567333333333333,1.6605375758096164,-1.0347000000000002,-0.6182992724839662,2.1273666666666666,1.439253741562632,-2.528766666666667,-2.528907167860953,-1.5729333333333333,-1.572933333023888,0.0,-2.3016040179461128e-10,0.33797972290804756,0.285782,0.015
16,1.8566666666666667,1.6605440381473897,-1.0115,-0.6198570011569325,2.1263666666666663,1.439827124848701,-2.5441333333333334,-2.544244859867077,-1.5726333333333333,-1.5726332764772826,0.0,1.6026280306051595e-11,0.33246174689175245,0.285604,0.015
17,1.8566333333333336,1.660552900020777,-0.9880333333333334,-0.6215283029192428,2.124966666666667,1.4404921219227673,-2.5602,-2.5602858535861133,-1.5724,-1.572399999805826,0.0,-5.462712726869016e-11,0.32692478325043933,0.285937,0.015
18,1.8566,1.6605650264860363,-0.9643,-0.6233030465780558,2.1231666666666666,1.4412474606837673,-2.576866666666667,-2.5769274614702464,-1.5722333333333334,-1.5722333331985516,0.0,-3.707585869217111e-11,0.321383063302975,0.286786,0.015
19,1.8566,1.6605783312522262,-0.9403333333333334,-0.6251725145023415,2.120966666666667,1.4420940558301334,-2.594066666666667,-2.594103734249191,-1.5721,-1.572099999918392,0.0,-2.1938160406901076e-11,0.3158635938351924,0.288167,0.015
20,1.8566,1.6605929274124223,-0.9161,-0.6271246882556328,2.1183333333333336,1.4430293730421473,-2.6117000000000004,-2.611715282051236,-1.5720333333333334,-1.572033333298946,0.0,-9.060428221883576e-12,0.310365629089468,0.29007,0.015
21,1.8566,1.660609177360356,-0.8916666666666666,-0.6291514078370832,2.1152333333333337,1.4440517658563763,-2.6297,-2.629694707235944,-1.572,-1.572000000012355,0.0,3.1953740720069333e-12,0.30490746143329195,0.292473,0.015
22,1.8566,1.6606376464023176,-0.8670333333333332,-0.6312015193654408,2.111666666666667,1.4451055998053437,-2.648,-2.647983628590659,-1.572,-1.5720000000404337,0.0,1.0344868490800995e-11,0.2995333995373076,0.295383,0.015
23,1.8566,1.660668124973909,-0.8505666666666668,-0.6325011894867251,2.1091333333333333,1.445725165136628,-2.6603,-2.6602325430375435,-1.572,-1.5720000001719672,0.0,4.3349141449061665e-11,0.29610027979540565,0.297651,0.015
24,1.8566666666666667,1.660697105085821,-0.8493333333333334,-0.6338046491344397,2.1112333333333333,1.4463558145419042,-2.6727333333333334,-2.6726144647150165,-1.5724666666666665,-1.5724666670365954,0.0,9.396933255354942e-11,0.2963440601459422,0.298607,0.015
25,1.8568,1.6607187159505816,-0.8635,-0.6349514288529375,2.1178666666666666,1.4469097098563717,-2.6841666666666666,-2.6837030647898485,-1.5733,-1.5733000018827654,0.0,4.840494990035674e-10,0.30024039594594437,0.298049,0.015
26,1.857,1.660763409169836,-0.8848666666666666,-0.636603675764286,2.1273666666666666,1.4476904526531207,-2.699833333333333,-2.698425665262933,-1.5744,-1.5744000191294527,0.0,8.360633061798568e-09,0.30607870710478624,0.297261,0.015
27,1.8571333333333333,1.6607961856152889,-0.9064333333333333,-0.6380316126810838,2.1359666666666666,1.448377720796756,-2.7126,-2.710523692722117,-1.5752,-1.5752000371618828,0.0,1.5956071591048517e-08,0.3118147496932417,0.296448,0.015
28,1.8572333333333333,1.6608211470303884,-0.9281333333333333,-0.6392086738209302,2.1436333333333333,1.448964356690439,-2.7226666666666666,-2.7201512742636185,-1.5757333333333332,-1.5757333988995983,0.0,2.870962781414538e-08,0.3174446198713756,0.295645,0.015
29,1.8572666666666666,1.6608469538196,-0.9499666666666666,-0.6401247018364005,2.1504,1.44946987159252,-2.7302,-2.727461946355348,-1.5760666666666667,-1.5760667916515354,0.0,6.237062334649134e-08,0.3229791759571894,0.294878,0.015
30,1.8572999999999997,1.6608667650131943,-0.9719000000000001,-0.6407681431590632,2.156333333333333,1.449862691742176,-2.7353666666666663,-2.732563129452377,-1.5762666666666665,-1.5762668652421175,0.0,1.0110769082088723e-07,0.3284668805408674,0.294244,0.015
31,1.8572999999999997,1.660880370602128,-0.9939333333333332,-0.6411568251006511,2.1614333333333335,1.4501431430122134,-2.7383,-2.7355578720978415,-1.576366666666667,-1.5763668801833515,0.0,1.0887363213940814e-07,0.3339094661946023,0.293766,0.015
32,1.8572999999999997,1.6608871821667834,-1.016,-0.6413221914598669,2.1656999999999997,1.4502964682820205,-2.739133333333333,-2.7365270566238564,-1.5763666666666667,-1.5763668380110454,0.0,8.73310203741212e-08,0.3393057768185166,0.293503,0.015
33,1.8572999999999997,1.6608912506092295,-1.0381,-0.6414338485935541,2.169166666666667,1.4503833019199786,-2.7379999999999995,-2.7356465627820747,-1.5763,-1.5763001115023225,0.0,5.681379908648425e-08,0.34461947531835097,0.293487,0.015
34,1.8572999999999997,1.6608931665999245,-1.0602,-0.6414972845803012,2.171866666666667,1.4504051625878158,-2.735,-2.7330109263307527,-1.5761666666666667,-1.576166734277119,0.0,3.453322086761218e-08,0.34985670075710035,0.293752,0.015
35,1.8572666666666666,1.6608926003197213,-1.0823,-0.6415149406749392,2.1738,1.4503709426596858,-2.7302666666666666,-2.7287637258578927,-1.5759999999999998,-1.5760000379455252,0.0,1.9671181609435993e-08,0.3550131693081267,0.294302,0.015
36,1.8572333333333333,1.660887956204041,-1.1043333333333334,-0.6414809840079571,2.1749666666666667,1.450283601731773,-2.7238666666666664,-2.7229810387424185,-1.5758,-1.5758000064383322,0.0,1.6256172418560141e-09,0.36008104026184523,0.295167,0.015
37,1.8396,1.6608985970970247,-1.1286,-0.6414520572886954,2.189933333333333,1.4501905657934797,-2.7144666666666666,-2.714155228896953,-1.5791333333333333,-1.579133337043188,0.0,6.380107590242976e-10,0.36888723855408573,0.295463,0.05
38,1.8029333333333335,1.6609063325232014,-1.1551333333333333,-0.6414045069023984,2.2184333333333335,1.450084669228462,-2.703666666666667,-2.7033995691167587,-1.5858666666666668,-1.5858666724146282,0.0,-2.56730436628299e-09,0.38176098915378737,0.295903,0.05
39,1.7459333333333333,1.6609179716614553,-1.1833333333333333,-0.6412934840907409,2.2597,1.4498419126261721,-2.692933333333334,-2.693252620380338,-1.5958333333333334,-1.5958333169014935,0.0,-1.7102317563436323e-08,0.39935469479235,0.298928,0.05
40,1.6849333333333334,1.66090992244721,-1.2101,-0.6412083780043587,2.2982666666666667,1.4496026712341297,-2.685,-2.685249815484076,-1.6053333333333335,-1.6053333174650855,0.0,-2.5537475416600875e-08,0.417222051470343,0.30468,0.05
41,1.6202666666666665,1.6608972722226913,-1.2346000000000001,-0.6411055382828896,2.3335333333333335,1.4492990994597352,-2.6794666666666664,-2.6798798558038825,-1.6143666666666665,-1.614366647195532,0.0,-5.038874993448197e-09,0.43507793809002865,0.313001,0.05
