waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
356,0.8524333333333334,0.8524371332264771,-1.0639,-1.0645080373930458,2.3198333333333334,2.31983049477454,-2.5577,-2.557135931516475,-1.5844333333333334,-1.5844530364618137,0.0,-6.176366281319817e-10,0.00033869687414279036,0.000203,0.015
357,0.8521,0.8521034474997341,-1.0344333333333333,-1.035058077551267,2.3194,2.3194044070524047,-2.586533333333333,-2.5859852329503874,-1.5828999999999998,-1.5829159024989738,0.0,-6.463327870793179e-10,0.0003393630220639283,0.00021,0.015
358,0.8518333333333333,0.8518360958438368,-1.0047,-1.0053390326232854,2.318233333333333,2.3182453241168792,-2.6151333333333335,-2.6146011882421583,-1.5816666666666663,-1.5816794583699014,0.0,-5.181309788243234e-10,0.0003395723118157344,0.000216,0.015
359,0.8516,0.8516024151211065,-0.9747666666666667,-0.9754162643353633,2.3163666666666667,2.3163859032807803,-2.6435,-2.6429838093808313,-1.5806666666666667,-1.5806770372822643,0.0,-4.0800308550346485e-10,0.0003388493559814797,0.00022,0.015
360,0.8514333333333334,0.8514350629288485,-0.9446333333333333,-0.9452933255829892,2.3138,2.3138264789557623,-2.6716333333333337,-2.671133097133707,-1.5798666666666668,-1.5798749645699508,0.0,-3.1822392526887725e-10,0.0003382797182856868,0.000225,0.015
361,0.8513333333333334,0.8513343741474989,-0.9245,-0.9247760113898489,2.311866666666667,2.311886734763921,-2.6903,-2.6900759939532897,-1.5794,-1.5794048634832163,0.0,-1.6776878009474684e-10,0.0001453664688409528,9.2e-05,0.015
362,0.8513999999999999,0.8513983177662613,-0.9222333333333333,-0.9222984258938629,2.3151333333333333,2.3150502231082686,-2.7092000000000005,-2.7086427088305456,-1.5795666666666666,-1.5795625216719544,0.0,-4.718444395941735e-09,0.00023156633657651126,7e-06,0.015
363,0.8515333333333334,0.8515298769244919,-0.9380666666666667,-0.9376629997394414,2.3234999999999997,2.323283685698005,-2.7271,-2.726585400031858,-1.5801999999999998,-1.580183680555549,0.0,-1.2079217655589383e-10,0.00028131544086787885,0.000167,0.015
364,0.8517,0.8516982605053837,-0.9620000000000001,-0.9616283062405789,2.3354666666666666,2.3353419099746473,-2.7520666666666664,-2.751681036061269,-1.5809666666666666,-1.5809586523670107,0.0,5.364323788658775e-09,0.0002245360779045636,0.000161,0.015
365,0.8517666666666667,0.8517649232197734,-0.9863,-0.9853493080274289,2.3463666666666665,2.346084425294944,-2.7733666666666665,-2.7726455159719694,-1.5814333333333332,-1.5814211916815373,0.0,1.5255998496807224e-08,0.0005006136571970285,0.000393,0.015
